Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
153212.txt,0.537712895377129,0.8506077348066283,0.5498783454987834,0.746606334841629,0.7300884955752213,0.31891891891891894,0.5738235294117647,0.6952380952380952,0.7894736842105263,0.7727272727272727,0.8095238095238095,0.21951219512195122,0.5633802816901409,0.0413625304136253,0.0340632603406326,0.0072992700729927005,0.021897810218978103,0.0,0.0364963503649635,0.024330900243309004,0.0,0.004866180048661801,0.019464720194647202,0.024330900243309004,0.0024330900243309003,0.043795620437956206,0.009732360097323601,0.0,0.009732360097323601,0.043795620437956206,0.06082725060827251,0.024330900243309004,0.0024330900243309003,0.014598540145985401,0.004866180048661801,0.07785888077858881,0.014598540145985401,0.08029197080291971,0.0340632603406326,0.13333333333333333,0.24574209245742093,0.2749391727493917
156318.txt,0.3676748582230624,0.7628741328047564,0.556710775047259,0.7866323907455013,0.5195246179966044,0.18976545842217485,0.49857142857142955,0.46851385390428213,0.6909090909090909,0.6226415094339622,0.6875,0.22857142857142856,0.4595238095238095,0.02551984877126654,0.01890359168241966,0.006616257088846881,0.017958412098298678,0.000945179584120983,0.023629489603024575,0.01606805293005671,0.002835538752362949,0.006616257088846881,0.001890359168241966,0.015122873345935728,0.003780718336483932,0.11814744801512288,0.015122873345935728,0.003780718336483932,0.011342155009451797,0.0330812854442344,0.02551984877126654,0.012287334593572778,0.002835538752362949,0.007561436672967864,0.003780718336483932,0.04914933837429111,0.00945179584120983,0.04914933837429111,0.027410207939508508,0.07304785894206549,0.3705103969754253,0.39697542533081287
163182.txt,0.4498069498069498,0.8209808102345423,0.6081081081081081,0.776824034334764,0.5746031746031746,0.2660098522167488,0.5038961038961037,0.5393258426966292,0.7377049180327869,0.5230769230769231,0.9230769230769231,0.42857142857142855,0.5347593582887701,0.059845559845559844,0.05019305019305019,0.005791505791505791,0.0019305019305019305,0.003861003861003861,0.05405405405405406,0.009652509652509652,0.0,0.007722007722007722,0.013513513513513514,0.023166023166023165,0.0019305019305019305,0.05405405405405406,0.021235521235521235,0.011583011583011582,0.009652509652509652,0.0637065637065637,0.02895752895752896,0.013513513513513514,0.0019305019305019305,0.0019305019305019305,0.005791505791505791,0.07915057915057915,0.007722007722007722,0.08687258687258688,0.025096525096525095,0.07303370786516854,0.3745173745173745,0.39768339768339767
163571.txt,0.4167573449401523,0.7952643678160914,0.5810663764961915,0.8407310704960835,0.602996254681648,0.17402597402597403,0.4519047619047621,0.5791044776119403,0.6666666666666666,0.6956521739130435,0.8235294117647058,0.175,0.553072625698324,0.035908596300326445,0.03482045701849837,0.0,0.01088139281828074,0.001088139281828074,0.03808487486398259,0.020674646354733407,0.0,0.008705114254624592,0.018498367791077257,0.022850924918389554,0.003264417845484222,0.12187159956474429,0.020674646354733407,0.002176278563656148,0.018498367791077257,0.04026115342763874,0.031556039173014146,0.02176278563656148,0.001088139281828074,0.011969532100108813,0.004352557127312296,0.07399347116430903,0.001088139281828074,0.06746463547334058,0.04352557127312296,0.11940298507462686,0.33514689880304677,0.3764961915125136
170014.txt,0.482,0.8668736141906865,0.642,0.7925311203319502,0.5950155763239875,0.2849162011173184,0.5196923076923079,0.5204081632653061,0.7678571428571429,0.6842105263157895,0.8,0.6,0.5247524752475248,0.042,0.038,0.002,0.006,0.002,0.038,0.012,0.0,0.008,0.006,0.014,0.004,0.094,0.022,0.014,0.008,0.044,0.024,0.008,0.004,0.006,0.0,0.056,0.006,0.056,0.018,0.04591836734693878,0.38,0.396
170507.txt,0.4149184149184149,0.7131578947368425,0.4825174825174825,0.7303370786516854,0.6280193236714976,0.22522522522522523,0.44786127167630074,0.6213592233009708,0.675,0.6764705882352942,0.65625,0.23404255319148937,0.5328467153284672,0.04428904428904429,0.03263403263403263,0.009324009324009324,0.02564102564102564,0.002331002331002331,0.027972027972027972,0.018648018648018648,0.002331002331002331,0.011655011655011656,0.004662004662004662,0.03263403263403263,0.006993006993006993,0.1282051282051282,0.055944055944055944,0.02564102564102564,0.030303030303030304,0.05128205128205128,0.03496503496503497,0.009324009324009324,0.006993006993006993,0.009324009324009324,0.002331002331002331,0.046620046620046623,0.016317016317016316,0.06293706293706294,0.05128205128205128,0.21359223300970873,0.27972027972027974,0.331002331002331
171259.txt,0.42238648363252373,0.7995322939866352,0.498416050686378,0.7825,0.663135593220339,0.1957894736842105,0.5481220657276994,0.6215139442231076,0.7169811320754716,0.810126582278481,0.575,0.234375,0.56,0.04329461457233368,0.03167898627243928,0.007391763463569166,0.013727560718057022,0.005279831045406547,0.0337909186906019,0.02006335797254488,0.0031678986272439284,0.006335797254487857,0.009503695881731784,0.022175290390707498,0.0031678986272439284,0.09398099260823653,0.028511087645195353,0.012671594508975714,0.01583949313621964,0.046462513199577615,0.0337909186906019,0.013727560718057022,0.0010559662090813093,0.011615628299894404,0.0021119324181626186,0.059134107708553325,0.010559662090813094,0.06230200633579725,0.03801478352692714,0.14342629482071714,0.2565997888067582,0.293558606124604
178394.txt,0.5288461538461539,0.8442506811989107,0.6009615384615384,0.7636363636363637,0.672,0.3253012048192771,0.5268376068376073,0.5916666666666667,0.7719298245614035,0.7580645161290323,0.8,0.37037037037037035,0.5416666666666666,0.036057692307692304,0.03125,0.004807692307692308,0.014423076923076924,0.002403846153846154,0.03365384615384615,0.02403846153846154,0.004807692307692308,0.01201923076923077,0.002403846153846154,0.014423076923076924,0.002403846153846154,0.05048076923076923,0.016826923076923076,0.009615384615384616,0.007211538461538462,0.04807692307692308,0.036057692307692304,0.009615384615384616,0.002403846153846154,0.016826923076923076,0.002403846153846154,0.0625,0.007211538461538462,0.06009615384615385,0.019230769230769232,0.06666666666666667,0.30528846153846156,0.31490384615384615
189754.txt,0.4875444839857651,0.7693965517241383,0.498220640569395,0.7007299270072993,0.6857142857142857,0.2978723404255319,0.4950000000000003,0.746268656716418,0.6041666666666666,0.7857142857142857,0.5714285714285714,0.2,0.5420560747663551,0.028469750889679714,0.014234875444839857,0.010676156583629894,0.028469750889679714,0.0035587188612099642,0.02491103202846975,0.03558718861209965,0.0,0.017793594306049824,0.017793594306049824,0.010676156583629894,0.0,0.06405693950177936,0.017793594306049824,0.0,0.017793594306049824,0.03202846975088968,0.03914590747330961,0.02491103202846975,0.0,0.028469750889679714,0.0071174377224199285,0.06761565836298933,0.021352313167259787,0.060498220640569395,0.03558718861209965,0.14925373134328357,0.23487544483985764,0.26334519572953735
205143.txt,0.5268817204301075,0.7960869565217396,0.5842293906810035,0.7687074829931972,0.6932515337423313,0.3103448275862069,0.45850746268656717,0.6896551724137931,0.6857142857142857,0.7666666666666667,0.7857142857142857,0.2857142857142857,0.6336633663366337,0.043010752688172046,0.043010752688172046,0.0,0.035842293906810034,0.0,0.04659498207885305,0.025089605734767026,0.007168458781362007,0.014336917562724014,0.014336917562724014,0.025089605734767026,0.007168458781362007,0.0967741935483871,0.03225806451612903,0.007168458781362007,0.025089605734767026,0.05734767025089606,0.03942652329749104,0.02867383512544803,0.007168458781362007,0.007168458781362007,0.0,0.07526881720430108,0.007168458781362007,0.08243727598566308,0.05017921146953405,0.16091954022988506,0.3118279569892473,0.35842293906810035
206318.txt,0.42668621700879766,0.7843601895734573,0.5425219941348973,0.7972508591065293,0.6270270270270271,0.20192307692307693,0.5001520912547537,0.5909090909090909,0.7435897435897436,0.6231884057971014,0.7741935483870968,0.2222222222222222,0.5364806866952789,0.03812316715542522,0.03372434017595308,0.004398826979472141,0.01466275659824047,0.002932551319648094,0.04105571847507331,0.021994134897360705,0.001466275659824047,0.011730205278592375,0.001466275659824047,0.010263929618768328,0.008797653958944282,0.093841642228739,0.021994134897360705,0.007331378299120235,0.01466275659824047,0.04985337243401759,0.021994134897360705,0.011730205278592375,0.004398826979472141,0.01466275659824047,0.0,0.06451612903225806,0.008797653958944282,0.06598240469208211,0.0469208211143695,0.16161616161616163,0.2991202346041056,0.34310850439882695
207602.txt,0.5184049079754601,0.7740794223826717,0.5337423312883436,0.757396449704142,0.735632183908046,0.28289473684210525,0.4662135922330099,0.7011494252873564,0.7906976744186046,0.8928571428571429,0.8235294117647058,0.22857142857142856,0.591304347826087,0.03067484662576687,0.018404907975460124,0.006134969325153374,0.018404907975460124,0.006134969325153374,0.018404907975460124,0.02147239263803681,0.003067484662576687,0.015337423312883436,0.015337423312883436,0.018404907975460124,0.006134969325153374,0.08895705521472393,0.024539877300613498,0.003067484662576687,0.02147239263803681,0.03067484662576687,0.05214723926380368,0.018404907975460124,0.003067484662576687,0.006134969325153374,0.012269938650306749,0.05521472392638037,0.009202453987730062,0.05521472392638037,0.03374233128834356,0.12643678160919541,0.22392638036809817,0.25766871165644173
208674.txt,0.4322916666666667,0.7573134328358208,0.4817708333333333,0.6987951807228916,0.6270270270270271,0.2613065326633166,0.5409333333333329,0.5609756097560976,0.71875,0.7567567567567568,0.6,0.2558139534883721,0.47413793103448276,0.041666666666666664,0.026041666666666668,0.0078125,0.028645833333333332,0.0078125,0.0234375,0.026041666666666668,0.0026041666666666665,0.013020833333333334,0.0234375,0.03125,0.005208333333333333,0.1015625,0.0390625,0.015625,0.0234375,0.036458333333333336,0.044270833333333336,0.015625,0.010416666666666666,0.010416666666666666,0.0026041666666666665,0.059895833333333336,0.018229166666666668,0.06510416666666667,0.052083333333333336,0.24390243902439024,0.2604166666666667,0.3072916666666667
212086.txt,0.47162426614481406,0.8106060606060588,0.5733855185909981,0.8091286307053942,0.6655290102389079,0.23394495412844038,0.49337278106508875,0.603448275862069,0.8181818181818182,0.8301886792452831,0.9230769230769231,0.3333333333333333,0.578125,0.060665362035225046,0.05675146771037182,0.003913894324853229,0.01761252446183953,0.0019569471624266144,0.060665362035225046,0.021526418786692758,0.0,0.019569471624266144,0.015655577299412915,0.021526418786692758,0.0,0.0684931506849315,0.0136986301369863,0.0019569471624266144,0.011741682974559686,0.06653620352250489,0.033268101761252444,0.021526418786692758,0.0,0.007827788649706457,0.0019569471624266144,0.09001956947162426,0.003913894324853229,0.09393346379647749,0.029354207436399216,0.08620689655172414,0.299412915851272,0.3268101761252446
214134.txt,0.36899563318777295,0.8004377358490561,0.5509461426491994,0.8205128205128205,0.5495376486129459,0.15559157212317667,0.490211267605633,0.5642857142857143,0.6515151515151515,0.5571428571428572,0.4594594594594595,0.17142857142857143,0.5290322580645161,0.03711790393013101,0.03566229985443959,0.000727802037845706,0.012372634643377001,0.00363901018922853,0.03857350800582242,0.025473071324599708,0.001455604075691412,0.01455604075691412,0.012372634643377001,0.020378457059679767,0.00727802037845706,0.10262008733624454,0.026928675400291122,0.008733624454148471,0.018195050946142648,0.049490538573508006,0.03566229985443959,0.021106259097525473,0.00727802037845706,0.013828238719068414,0.00363901018922853,0.0735080058224163,0.008005822416302766,0.07569141193595343,0.033478893740902474,0.10952380952380952,0.3697234352256186,0.4032023289665211
221126.txt,0.4707379134860051,0.8269767441860469,0.5318066157760815,0.7405405405405405,0.6555023923444976,0.2826086956521739,0.5893333333333332,0.660377358490566,0.5666666666666667,0.8636363636363636,0.6538461538461539,0.21052631578947367,0.5588235294117647,0.043256997455470736,0.030534351145038167,0.01272264631043257,0.01272264631043257,0.0,0.04071246819338423,0.020356234096692113,0.0,0.005089058524173028,0.0,0.015267175572519083,0.002544529262086514,0.08396946564885496,0.030534351145038167,0.010178117048346057,0.020356234096692113,0.06361323155216285,0.03816793893129771,0.015267175572519083,0.002544529262086514,0.01272264631043257,0.007633587786259542,0.0737913486005089,0.015267175572519083,0.06361323155216285,0.03307888040712468,0.12264150943396226,0.3053435114503817,0.33587786259541985
221131.txt,0.5051546391752577,0.778925619834711,0.570446735395189,0.7142857142857143,0.6325301204819277,0.344,0.514736842105263,0.6173913043478261,0.7,0.625,1.0,0.5454545454545454,0.6097560975609756,0.048109965635738834,0.030927835051546393,0.013745704467353952,0.006872852233676976,0.006872852233676976,0.037800687285223365,0.010309278350515464,0.003436426116838488,0.006872852233676976,0.020618556701030927,0.027491408934707903,0.0,0.10652920962199312,0.024054982817869417,0.013745704467353952,0.010309278350515464,0.054982817869415807,0.058419243986254296,0.027491408934707903,0.0,0.0,0.0,0.061855670103092786,0.013745704467353952,0.07216494845360824,0.037800687285223365,0.09565217391304348,0.32989690721649484,0.35738831615120276
221617.txt,0.4630681818181818,0.7662706270627065,0.4460227272727273,0.6871165644171779,0.7133757961783439,0.27692307692307694,0.5602739726027393,0.746031746031746,0.62,0.9130434782608695,0.7142857142857143,0.18867924528301888,0.5045045045045045,0.03125,0.022727272727272728,0.005681818181818182,0.017045454545454544,0.008522727272727272,0.02556818181818182,0.02556818181818182,0.002840909090909091,0.008522727272727272,0.011363636363636364,0.022727272727272728,0.011363636363636364,0.07954545454545454,0.02556818181818182,0.011363636363636364,0.014204545454545454,0.04261363636363636,0.03977272727272727,0.019886363636363636,0.008522727272727272,0.011363636363636364,0.002840909090909091,0.05965909090909091,0.014204545454545454,0.0625,0.06818181818181818,0.38095238095238093,0.21306818181818182,0.2755681818181818
230049.txt,0.3566137566137566,0.7899553571428575,0.5724867724867725,0.8041543026706232,0.5009242144177449,0.17574257425742573,0.5116619718309867,0.4235294117647059,0.7333333333333333,0.631578947368421,0.5384615384615384,0.1875,0.40599455040871935,0.02962962962962963,0.027513227513227514,0.0021164021164021165,0.01798941798941799,0.0021164021164021165,0.02962962962962963,0.03492063492063492,0.0010582010582010583,0.020105820105820106,0.010582010582010581,0.022222222222222223,0.005291005291005291,0.091005291005291,0.027513227513227514,0.005291005291005291,0.022222222222222223,0.0380952380952381,0.030687830687830688,0.021164021164021163,0.005291005291005291,0.014814814814814815,0.004232804232804233,0.07513227513227513,0.007407407407407408,0.07830687830687831,0.04973544973544974,0.13823529411764707,0.38095238095238093,0.4306878306878307
235144.txt,0.49859943977591037,0.7935714285714287,0.49859943977591037,0.7247191011235955,0.7247191011235955,0.29608938547486036,0.5384615384615387,0.7272727272727273,0.7272727272727273,0.8275862068965517,0.7096774193548387,0.2765957446808511,0.5726495726495726,0.04481792717086835,0.028011204481792718,0.011204481792717087,0.028011204481792718,0.008403361344537815,0.03081232492997199,0.028011204481792718,0.0,0.0056022408963585435,0.011204481792717087,0.01680672268907563,0.014005602240896359,0.08123249299719888,0.0196078431372549,0.0,0.0196078431372549,0.05322128851540616,0.05322128851540616,0.025210084033613446,0.011204481792717087,0.008403361344537815,0.011204481792717087,0.06442577030812324,0.022408963585434174,0.0700280112044818,0.047619047619047616,0.22077922077922077,0.22408963585434175,0.26330532212885155
239919.txt,0.503448275862069,0.7853112033195018,0.5344827586206896,0.7534246575342466,0.7096774193548387,0.2962962962962963,0.4995348837209301,0.7014925373134329,0.6511627906976745,0.7586206896551724,0.8333333333333334,0.20512820512820512,0.5196078431372549,0.041379310344827586,0.03793103448275862,0.0034482758620689655,0.017241379310344827,0.0,0.034482758620689655,0.020689655172413793,0.0,0.006896551724137931,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.07586206896551724,0.02413793103448276,0.010344827586206896,0.013793103448275862,0.04482758620689655,0.03793103448275862,0.020689655172413793,0.006896551724137931,0.0,0.0034482758620689655,0.04827586206896552,0.010344827586206896,0.05862068965517241,0.03793103448275862,0.16417910447761194,0.2620689655172414,0.296551724137931
244723.txt,0.4385150812064965,0.7583769633507852,0.4756380510440835,0.708994708994709,0.6536585365853659,0.25663716814159293,0.5089265536723165,0.6060606060606061,0.75,0.8214285714285714,0.6551724137931034,0.22641509433962265,0.5073529411764706,0.03480278422273782,0.025522041763341066,0.002320185614849188,0.016241299303944315,0.0069605568445475635,0.02088167053364269,0.0069605568445475635,0.009280742459396751,0.0,0.009280742459396751,0.025522041763341066,0.0069605568445475635,0.11600928074245939,0.058004640371229696,0.02088167053364269,0.037122969837587005,0.03944315545243619,0.03480278422273782,0.009280742459396751,0.009280742459396751,0.01160092807424594,0.0,0.04176334106728538,0.01160092807424594,0.04408352668213457,0.060324825986078884,0.26262626262626265,0.2459396751740139,0.3039443155452436
249215.txt,0.56,0.8045771144278605,0.56,0.75,0.75,0.3181818181818182,0.468196721311476,0.8125,0.7027027027027027,0.7419354838709677,0.5454545454545454,0.26666666666666666,0.651685393258427,0.044,0.04,0.004,0.028,0.0,0.064,0.02,0.0,0.008,0.016,0.012,0.0,0.056,0.02,0.0,0.02,0.068,0.04,0.028,0.0,0.024,0.008,0.1,0.008,0.096,0.04,0.15625,0.244,0.276
249956.txt,0.5507246376811594,0.814273127753304,0.5797101449275363,0.7631578947368421,0.725,0.33620689655172414,0.5026865671641789,0.7261904761904762,0.7428571428571429,0.71875,0.8181818181818182,0.28,0.6203703703703703,0.03985507246376811,0.036231884057971016,0.0036231884057971015,0.007246376811594203,0.0,0.05434782608695652,0.014492753623188406,0.0,0.0,0.014492753623188406,0.018115942028985508,0.0,0.03985507246376811,0.014492753623188406,0.010869565217391304,0.0036231884057971015,0.057971014492753624,0.03985507246376811,0.025362318840579712,0.0,0.010869565217391304,0.010869565217391304,0.08333333333333333,0.007246376811594203,0.07971014492753623,0.010869565217391304,0.03571428571428571,0.2717391304347826,0.27898550724637683
251667.txt,0.4421965317919075,0.7563636363636363,0.45375722543352603,0.6993464052287581,0.6815286624203821,0.26455026455026454,0.514571428571429,0.75,0.6153846153846154,1.0,0.6666666666666666,0.17105263157894737,0.4462809917355372,0.04335260115606936,0.02601156069364162,0.002890173410404624,0.03468208092485549,0.014450867052023121,0.028901734104046242,0.008670520231213872,0.0,0.011560693641618497,0.02023121387283237,0.023121387283236993,0.0,0.07225433526011561,0.03757225433526012,0.005780346820809248,0.031791907514450865,0.03468208092485549,0.023121387283236993,0.014450867052023121,0.0,0.0,0.008670520231213872,0.06358381502890173,0.002890173410404624,0.04046242774566474,0.06936416184971098,0.42857142857142855,0.23410404624277456,0.30057803468208094
257677.txt,0.42771084337349397,0.7676325088339226,0.4879518072289157,0.7394366197183099,0.6481481481481481,0.2411764705882353,0.44280991735537223,0.6111111111111112,0.6122448979591837,0.9,0.7391304347826086,0.1875,0.4594594594594595,0.045180722891566265,0.045180722891566265,0.0,0.024096385542168676,0.0,0.060240963855421686,0.018072289156626505,0.006024096385542169,0.009036144578313253,0.015060240963855422,0.02710843373493976,0.006024096385542169,0.09337349397590361,0.03313253012048193,0.006024096385542169,0.02710843373493976,0.06626506024096386,0.030120481927710843,0.018072289156626505,0.009036144578313253,0.012048192771084338,0.012048192771084338,0.08433734939759036,0.009036144578313253,0.09337349397590361,0.03313253012048193,0.1527777777777778,0.2620481927710843,0.2921686746987952
265877.txt,0.4098613251155624,0.7697999999999968,0.5238828967642527,0.7819548872180451,0.611764705882353,0.20064724919093851,0.4651538461538461,0.5764705882352941,0.6867469879518072,0.8035714285714286,0.5151515151515151,0.203125,0.5,0.046224961479198766,0.03852080123266564,0.0030816640986132513,0.01078582434514638,0.004622496147919877,0.03697996918335902,0.01694915254237288,0.004622496147919877,0.0015408320493066256,0.0061633281972265025,0.020030816640986132,0.009244992295839754,0.11248073959938366,0.03697996918335902,0.012326656394453005,0.02465331278890601,0.053929121725731895,0.029275808936825885,0.01694915254237288,0.004622496147919877,0.01078582434514638,0.004622496147919877,0.061633281972265024,0.007704160246533128,0.05855161787365177,0.046224961479198766,0.17647058823529413,0.3050847457627119,0.34668721109399075
265963.txt,0.4482758620689655,0.7963730569948204,0.5195402298850574,0.7333333333333333,0.6327433628318584,0.27751196172248804,0.5368750000000004,0.6172839506172839,0.6333333333333333,0.7560975609756098,0.6326530612244898,0.16393442622950818,0.43609022556390975,0.03218390804597701,0.022988505747126436,0.006896551724137931,0.027586206896551724,0.006896551724137931,0.029885057471264367,0.04597701149425287,0.0022988505747126436,0.020689655172413793,0.006896551724137931,0.011494252873563218,0.016091954022988506,0.052873563218390804,0.020689655172413793,0.0,0.020689655172413793,0.05747126436781609,0.05747126436781609,0.02528735632183908,0.020689655172413793,0.016091954022988506,0.006896551724137931,0.0735632183908046,0.027586206896551724,0.08505747126436781,0.04827586206896552,0.25925925925925924,0.2896551724137931,0.3333333333333333
272358.txt,0.48035714285714287,0.8375342465753429,0.5803571428571429,0.7769516728624535,0.6430769230769231,0.2723404255319149,0.5234408602150538,0.6602564102564102,0.6588235294117647,0.7017543859649122,0.7941176470588235,0.1320754716981132,0.5369458128078818,0.03571428571428571,0.033928571428571426,0.0017857142857142857,0.014285714285714285,0.0,0.033928571428571426,0.023214285714285715,0.0,0.005357142857142857,0.007142857142857143,0.019642857142857142,0.007142857142857143,0.0625,0.01607142857142857,0.005357142857142857,0.010714285714285714,0.04107142857142857,0.03214285714285714,0.010714285714285714,0.005357142857142857,0.0125,0.0035714285714285713,0.06607142857142857,0.007142857142857143,0.05714285714285714,0.026785714285714284,0.09615384615384616,0.30892857142857144,0.3357142857142857
282408.txt,0.5051546391752577,0.6583448275862066,0.4948453608247423,0.6428571428571429,0.65625,0.35714285714285715,0.456326530612245,0.5686274509803921,0.64,1.0,0.8666666666666667,0.5,0.5614035087719298,0.030927835051546393,0.02577319587628866,0.005154639175257732,0.0,0.0,0.030927835051546393,0.020618556701030927,0.02577319587628866,0.0,0.005154639175257732,0.015463917525773196,0.015463917525773196,0.12886597938144329,0.010309278350515464,0.0,0.010309278350515464,0.06701030927835051,0.03608247422680412,0.020618556701030927,0.010309278350515464,0.030927835051546393,0.005154639175257732,0.07216494845360824,0.015463917525773196,0.07731958762886598,0.02577319587628866,0.09803921568627451,0.23195876288659795,0.25257731958762886
298177.txt,0.5405405405405406,0.8201904761904771,0.49034749034749037,0.6928571428571428,0.7637795275590551,0.3484848484848485,0.5604819277108438,0.7346938775510204,0.8333333333333334,0.8275862068965517,0.625,0.2857142857142857,0.5625,0.019305019305019305,0.019305019305019305,0.0,0.03088803088803089,0.0,0.019305019305019305,0.03861003861003861,0.0,0.019305019305019305,0.0,0.011583011583011582,0.003861003861003861,0.0694980694980695,0.019305019305019305,0.003861003861003861,0.015444015444015444,0.023166023166023165,0.02702702702702703,0.011583011583011582,0.003861003861003861,0.023166023166023165,0.0,0.05791505791505792,0.003861003861003861,0.05019305019305019,0.05791505791505792,0.30612244897959184,0.16988416988416988,0.22393822393822393
300154.txt,0.49859943977591037,0.7935714285714287,0.49859943977591037,0.7247191011235955,0.7247191011235955,0.29608938547486036,0.5384615384615387,0.7272727272727273,0.7272727272727273,0.8275862068965517,0.7096774193548387,0.2765957446808511,0.5726495726495726,0.04481792717086835,0.028011204481792718,0.011204481792717087,0.028011204481792718,0.008403361344537815,0.03081232492997199,0.028011204481792718,0.0,0.0056022408963585435,0.011204481792717087,0.01680672268907563,0.014005602240896359,0.08123249299719888,0.0196078431372549,0.0,0.0196078431372549,0.05322128851540616,0.05322128851540616,0.025210084033613446,0.011204481792717087,0.008403361344537815,0.011204481792717087,0.06442577030812324,0.022408963585434174,0.0700280112044818,0.047619047619047616,0.22077922077922077,0.22408963585434175,0.26330532212885155
320220.txt,0.3585237258347979,0.7782692307692294,0.6309314586994728,0.7941176470588235,0.45125348189415043,0.20476190476190476,0.41378881987577687,0.4092827004219409,0.5964912280701754,0.5531914893617021,0.7142857142857143,0.6,0.4163265306122449,0.056239015817223195,0.05272407732864675,0.0017574692442882249,0.0035149384885764497,0.0035149384885764497,0.05799648506151142,0.015817223198594025,0.005272407732864675,0.01054481546572935,0.014059753954305799,0.022847100175746926,0.005272407732864675,0.0773286467486819,0.014059753954305799,0.01054481546572935,0.0035149384885764497,0.06502636203866433,0.03690685413005272,0.019332161687170474,0.0035149384885764497,0.007029876977152899,0.0035149384885764497,0.08787346221441125,0.005272407732864675,0.0843585237258348,0.007029876977152899,0.016877637130801686,0.46045694200351495,0.46397188049209137
323458.txt,0.37183098591549296,0.7753101361573362,0.49859154929577465,0.7613636363636364,0.5677966101694916,0.19662921348314608,0.5235830618892506,0.5185185185185185,0.6210526315789474,0.7894736842105263,0.53125,0.16666666666666666,0.44398340248962653,0.030985915492957747,0.02676056338028169,0.004225352112676056,0.016901408450704224,0.0,0.02676056338028169,0.01267605633802817,0.0014084507042253522,0.005633802816901409,0.004225352112676056,0.02112676056338028,0.0014084507042253522,0.08732394366197183,0.02535211267605634,0.005633802816901409,0.01971830985915493,0.038028169014084505,0.022535211267605635,0.007042253521126761,0.0014084507042253522,0.004225352112676056,0.0028169014084507044,0.05070422535211268,0.005633802816901409,0.04647887323943662,0.0323943661971831,0.12169312169312169,0.3183098591549296,0.3492957746478873
323625.txt,0.5431309904153354,0.7946969696969705,0.5271565495207667,0.7411764705882353,0.7636363636363637,0.3310810810810811,0.5420202020202022,0.7567567567567568,0.8095238095238095,0.6756756756756757,0.8823529411764706,0.27586206896551724,0.6326530612244898,0.05750798722044728,0.03514376996805112,0.012779552715654952,0.019169329073482427,0.012779552715654952,0.03194888178913738,0.03514376996805112,0.0,0.01597444089456869,0.01597444089456869,0.02875399361022364,0.012779552715654952,0.07987220447284345,0.025559105431309903,0.009584664536741214,0.01597444089456869,0.06070287539936102,0.05750798722044728,0.022364217252396165,0.012779552715654952,0.009584664536741214,0.006389776357827476,0.07667731629392971,0.025559105431309903,0.08626198083067092,0.025559105431309903,0.10810810810810811,0.22044728434504793,0.23322683706070288
326489.txt,0.5113924050632911,0.8406358381502905,0.6784810126582278,0.8168316831683168,0.6156716417910447,0.29133858267716534,0.4833333333333331,0.5511363636363636,0.7948717948717948,0.7555555555555555,0.7,1.0,0.5561797752808989,0.05822784810126582,0.05822784810126582,0.0,0.005063291139240506,0.0,0.07341772151898734,0.015189873417721518,0.002531645569620253,0.007594936708860759,0.005063291139240506,0.007594936708860759,0.0,0.06582278481012659,0.005063291139240506,0.005063291139240506,0.0,0.07341772151898734,0.03291139240506329,0.02278481012658228,0.0,0.012658227848101266,0.002531645569620253,0.09113924050632911,0.0,0.09113924050632911,0.002531645569620253,0.005681818181818182,0.3949367088607595,0.3949367088607595
332974.txt,0.5028089887640449,0.8259283387622172,0.5589887640449438,0.7206703910614525,0.6482412060301508,0.33121019108280253,0.5442592592592598,0.6170212765957447,0.6964285714285714,0.8181818181818182,0.7222222222222222,0.4117647058823529,0.5833333333333334,0.06741573033707865,0.06179775280898876,0.0056179775280898875,0.016853932584269662,0.0,0.06179775280898876,0.042134831460674156,0.0,0.019662921348314606,0.0028089887640449437,0.019662921348314606,0.008426966292134831,0.07584269662921349,0.02247191011235955,0.014044943820224719,0.008426966292134831,0.07584269662921349,0.03651685393258427,0.014044943820224719,0.011235955056179775,0.019662921348314606,0.0,0.10393258426966293,0.016853932584269662,0.10674157303370786,0.028089887640449437,0.10638297872340426,0.3146067415730337,0.33707865168539325
337080.txt,0.4894366197183099,0.7693617021276603,0.4859154929577465,0.6762589928057554,0.6811594202898551,0.3287671232876712,0.5173195876288658,0.6271186440677966,0.6875,0.92,0.7272727272727273,0.19444444444444445,0.46236559139784944,0.04225352112676056,0.028169014084507043,0.0035211267605633804,0.017605633802816902,0.014084507042253521,0.028169014084507043,0.02112676056338028,0.0,0.01056338028169014,0.014084507042253521,0.01056338028169014,0.007042253521126761,0.04929577464788732,0.007042253521126761,0.0,0.007042253521126761,0.045774647887323945,0.035211267605633804,0.014084507042253521,0.01056338028169014,0.007042253521126761,0.0,0.06338028169014084,0.014084507042253521,0.05985915492957746,0.014084507042253521,0.06779661016949153,0.2640845070422535,0.27816901408450706
